geography_code,geography_name,cancer_code,cancer_label_en,cancer_label_pl,measure,start_year,end_year,start_value,end_value,absolute_change,percent_change,cagr_percent,direction,scenario,projection_base_year,source_id,source_version,evidence_type,metric,caution
GBR,United Kingdom,CERVIX,Cervix uteri,Szyjka macicy,mortality,2024,2050,1107.0,1352.0,245.0,22.131887985546523,0.7719307716368862,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,COLORECTUM,Colorectum,Jelito grube i odbytnica,incidence,2024,2050,47318.0,63669.0,16351.0,34.555560251912596,1.148106166299434,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,COLORECTUM,Colorectum,Jelito grube i odbytnica,mortality,2024,2050,22239.0,33488.0,11249.0,50.58231035568146,1.5868420237572733,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,CORPUS_UTERI,Corpus uteri,Trzon macicy,incidence,2024,2050,11046.0,13370.0,2324.0,21.039290240811155,0.7371072810804069,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,CORPUS_UTERI,Corpus uteri,Trzon macicy,mortality,2024,2050,2700.0,3778.0,1078.0,39.925925925925924,1.3004719778211937,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,GALLBLADDER,Gallbladder,Pęcherzyk żółciowy,incidence,2024,2050,1503.0,2112.0,609.0,40.5189620758483,1.3169512385835969,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,GALLBLADDER,Gallbladder,Pęcherzyk żółciowy,mortality,2024,2050,784.0,1143.0,359.0,45.79081632653062,1.4605738107311028,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,HODGKIN,Hodgkin lymphoma,Chłoniak Hodgkina,incidence,2024,2050,2321.0,2639.0,318.0,13.700990952175788,0.49507504450951867,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,HODGKIN,Hodgkin lymphoma,Chłoniak Hodgkina,mortality,2024,2050,327.0,475.0,148.0,45.25993883792049,1.44633907018612,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,HYPOPHARYNX,Hypopharynx,Część krtaniowa gardła,incidence,2024,2050,881.0,1089.0,208.0,23.609534619750285,0.8185531180186612,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,HYPOPHARYNX,Hypopharynx,Część krtaniowa gardła,mortality,2024,2050,450.0,600.0,150.0,33.33333333333333,1.1126135229420742,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,KAPOSI,Kaposi sarcoma,Mięsak Kaposiego,incidence,2024,2050,162.0,187.0,25.0,15.432098765432098,0.5534964767653694,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,KAPOSI,Kaposi sarcoma,Mięsak Kaposiego,mortality,2024,2050,6.0,8.0,2.0,33.33333333333333,1.1126135229420742,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,KIDNEY,Kidney,Nerka,incidence,2024,2050,15944.0,20778.0,4834.0,30.318615153035626,1.0237127256988554,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,KIDNEY,Kidney,Nerka,mortality,2024,2050,4715.0,6845.0,2130.0,45.17497348886532,1.4440562002007828,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LARYNX,Larynx,Krtań,incidence,2024,2050,2669.0,3392.0,723.0,27.088797302360433,0.9262473940638838,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LARYNX,Larynx,Krtań,mortality,2024,2050,913.0,1276.0,363.0,39.75903614457831,1.2958223431561722,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LEUKAEMIA,Leukaemia,Białaczka,incidence,2024,2050,10525.0,14101.0,3576.0,33.97624703087886,1.1313221169593657,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LEUKAEMIA,Leukaemia,Białaczka,mortality,2024,2050,5264.0,7922.0,2658.0,50.49392097264438,1.5845479211022306,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LIP_ORAL,"Lip, oral cavity",Warga i jama ustna,incidence,2024,2050,5839.0,7197.0,1358.0,23.25740709025518,0.807491704711949,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LIP_ORAL,"Lip, oral cavity",Warga i jama ustna,mortality,2024,2050,1699.0,2290.0,591.0,34.78516774573278,1.1547392087514874,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LIVER,Liver and intrahepatic bile ducts,Wątroba i wewnątrzwątrobowe drogi żółciowe,incidence,2024,2050,7820.0,10712.0,2892.0,36.98209718670077,1.2176617635948572,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LIVER,Liver and intrahepatic bile ducts,Wątroba i wewnątrzwątrobowe drogi żółciowe,mortality,2024,2050,6976.0,9935.0,2959.0,42.41685779816514,1.3692440198070255,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LUNG,"Trachea, bronchus and lung","Tchawica, oskrzela i płuco",incidence,2024,2050,54541.0,74272.0,19731.0,36.17645441044352,1.1947006652193837,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,LUNG,"Trachea, bronchus and lung","Tchawica, oskrzela i płuco",mortality,2024,2050,36751.0,51813.0,15062.0,40.98391880493048,1.3298247326959167,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,MELANOMA,Melanoma of skin,Czerniak skóry,incidence,2024,2050,21745.0,27967.0,6222.0,28.613474361922282,0.9725503592799445,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,MELANOMA,Melanoma of skin,Czerniak skóry,mortality,2024,2050,2590.0,3754.0,1164.0,44.94208494208494,1.4377923003731974,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,MESOTHELIOMA,Mesothelioma,Międzybłoniak,incidence,2024,2050,2873.0,4430.0,1557.0,54.19422206752523,1.679496844957229,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,MESOTHELIOMA,Mesothelioma,Międzybłoniak,mortality,2024,2050,2552.0,3867.0,1315.0,51.5282131661442,1.6113117149769263,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,MYELOMA,Multiple myeloma,Szpiczak mnogi,incidence,2024,2050,6706.0,9135.0,2429.0,36.22129436325678,1.1959820477657424,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,MYELOMA,Multiple myeloma,Szpiczak mnogi,mortality,2024,2050,3504.0,5334.0,1830.0,52.226027397260275,1.6292696053438416,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,NASOPHARYNX,Nasopharynx,Część nosowa gardła,incidence,2024,2050,283.0,336.0,53.0,18.727915194346288,0.662431599262514,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,NASOPHARYNX,Nasopharynx,Część nosowa gardła,mortality,2024,2050,194.0,256.0,62.0,31.958762886597935,1.072321226925288,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,NHL,Non-Hodgkin lymphoma,Chłoniak nieziarniczy,incidence,2024,2050,17331.0,22913.0,5582.0,32.20818187063643,1.0796622370033315,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,NHL,Non-Hodgkin lymphoma,Chłoniak nieziarniczy,mortality,2024,2050,5296.0,7937.0,2641.0,49.8678247734139,1.5682607162567974,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,NMSC,Non-melanoma skin cancer,Nieczerniakowy rak skóry,incidence,2024,2050,43185.0,66808.0,23623.0,54.70186407317355,1.692351576876061,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,NMSC,Non-melanoma skin cancer,Nieczerniakowy rak skóry,mortality,2024,2050,1207.0,2039.0,832.0,68.93123446561724,2.0370925295708275,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,OESOPHAGUS,Oesophagus,Przełyk,incidence,2024,2050,9733.0,13338.0,3605.0,37.0389396897154,1.2192768869882409,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,OESOPHAGUS,Oesophagus,Przełyk,mortality,2024,2050,8853.0,12582.0,3729.0,42.12131480853948,1.36114512447707,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,OROPHARYNX,Oropharynx,Część ustna gardła,incidence,2024,2050,2429.0,2769.0,340.0,13.99752984767394,0.5051430833485915,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,OROPHARYNX,Oropharynx,Część ustna gardła,mortality,2024,2050,1018.0,1265.0,247.0,24.26326129666012,0.8390085903198452,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,OTHER,Other specified cancers,Inne określone nowotwory,incidence,2024,2050,12526.0,16398.0,3872.0,30.9117036563947,1.041357437460988,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,OTHER,Other specified cancers,Inne określone nowotwory,mortality,2024,2050,4546.0,6358.0,1812.0,39.85921689397272,1.298614070133608,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,OVARY,Ovary,Jajnik,incidence,2024,2050,6448.0,8015.0,1567.0,24.30210918114144,0.8402209028082641,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,OVARY,Ovary,Jajnik,mortality,2024,2050,4362.0,5836.0,1474.0,33.79183860614397,1.1259647321482769,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,PANCREAS,Pancreas,Trzustka,incidence,2024,2050,11876.0,16460.0,4584.0,38.598854833277194,1.2633507642296538,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,PANCREAS,Pancreas,Trzustka,mortality,2024,2050,10932.0,15504.0,4572.0,41.822173435784855,1.3529311133262834,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,PENIS,Penis,Prącie,incidence,2024,2050,751.0,1003.0,252.0,33.55525965379494,1.1190812960158114,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,PENIS,Penis,Prącie,mortality,2024,2050,179.0,259.0,80.0,44.6927374301676,1.4310749743485562,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,PROSTATE,Prostate,Gruczoł krokowy,incidence,2024,2050,56622.0,75931.0,19309.0,34.10158595598884,1.1349593844062422,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,PROSTATE,Prostate,Gruczoł krokowy,mortality,2024,2050,13623.0,23397.0,9774.0,71.74631138515745,2.1019723141499247,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,SALIVARY,Salivary glands,Ślinianki,incidence,2024,2050,737.0,953.0,216.0,29.30800542740841,0.9934678780680439,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,SALIVARY,Salivary glands,Ślinianki,mortality,2024,2050,311.0,475.0,164.0,52.73311897106109,1.6422697551989662,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,STOMACH,Stomach,Żołądek,incidence,2024,2050,6249.0,8682.0,2433.0,38.934229476716276,1.2727641270888768,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,STOMACH,Stomach,Żołądek,mortality,2024,2050,4416.0,6549.0,2133.0,48.30163043478261,1.5272295918515644,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,TESTIS,Testis,Jądro,incidence,2024,2050,2497.0,2707.0,210.0,8.41009211053264,0.31106356843479954,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,TESTIS,Testis,Jądro,mortality,2024,2050,74.0,88.0,14.0,18.91891891891892,0.6686552811516533,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,THYROID,Thyroid,Tarczyca,incidence,2024,2050,5686.0,6418.0,732.0,12.873724938445305,0.4668538034649172,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,THYROID,Thyroid,Tarczyca,mortality,2024,2050,439.0,635.0,196.0,44.64692482915717,1.4298395902296201,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,UNSPECIFIED,Unspecified sites,Nowotwory o nieokreślonym umiejscowieniu,incidence,2024,2050,6559.0,9962.0,3403.0,51.882908980027445,1.6204495433473243,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,UNSPECIFIED,Unspecified sites,Nowotwory o nieokreślonym umiejscowieniu,mortality,2024,2050,11350.0,17192.0,5842.0,51.47136563876652,1.6098452721640344,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,VAGINA,Vagina,Pochwa,incidence,2024,2050,276.0,352.0,76.0,27.536231884057973,0.9398906814813035,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,VAGINA,Vagina,Pochwa,mortality,2024,2050,137.0,197.0,60.0,43.79562043795621,1.4068145761889195,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,VULVA,Vulva,Srom,incidence,2024,2050,1504.0,1997.0,493.0,32.77925531914894,1.0964202986692984,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
GBR,United Kingdom,VULVA,Vulva,Srom,mortality,2024,2050,547.0,832.0,285.0,52.10237659963437,1.6260932935808325,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,ALL,All cancers,Wszystkie nowotwory,incidence,2024,2050,202797.0,249556.0,46759.0,23.05704719497823,0.8011842104646227,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,ALL,All cancers,Wszystkie nowotwory,mortality,2024,2050,114190.0,156284.0,42094.0,36.863122865399774,1.2142791390980623,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,ALL_EX_NMSC,All cancers excluding non-melanoma skin cancer,Wszystkie nowotwory bez nieczerniakowych raków skóry,incidence,2024,2050,196176.0,239388.0,43212.0,22.027159285539515,0.7686058456657818,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,ALL_EX_NMSC,All cancers excluding non-melanoma skin cancer,Wszystkie nowotwory bez nieczerniakowych raków skóry,mortality,2024,2050,113173.0,154350.0,41177.0,36.38411988725226,1.2006316730362343,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,BLADDER,Bladder,Pęcherz moczowy,incidence,2024,2050,10527.0,14369.0,3842.0,36.49662771919825,1.2038413153884875,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,BLADDER,Bladder,Pęcherz moczowy,mortality,2024,2050,4721.0,7457.0,2736.0,57.95382334251218,1.7737494613558002,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,BRAIN_CNS,"Brain, central nervous system",Mózg i ośrodkowy układ nerwowy,incidence,2024,2050,3831.0,4286.0,455.0,11.876794570608196,0.43257920873054356,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,BRAIN_CNS,"Brain, central nervous system",Mózg i ośrodkowy układ nerwowy,mortality,2024,2050,3440.0,4039.0,599.0,17.412790697674417,0.6193162864966739,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,BREAST,Breast,Pierś,incidence,2024,2050,23238.0,23464.0,226.0,0.9725449694465961,0.03723178282559747,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,BREAST,Breast,Pierś,mortality,2024,2050,7664.0,9572.0,1908.0,24.89561586638831,0.8586970997302323,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,CERVIX,Cervix uteri,Szyjka macicy,incidence,2024,2050,3318.0,3317.0,-1.0,-0.03013863773357444,-0.0011593463692838313,decrease,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,CERVIX,Cervix uteri,Szyjka macicy,mortality,2024,2050,1768.0,1999.0,231.0,13.065610859728508,0.47341744726374646,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,COLORECTUM,Colorectum,Jelito grube i odbytnica,incidence,2024,2050,26463.0,35514.0,9051.0,34.20247137512754,1.1378846507589024,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,COLORECTUM,Colorectum,Jelito grube i odbytnica,mortality,2024,2050,14670.0,21172.0,6502.0,44.32174505794138,1.4210599537312074,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,CORPUS_UTERI,Corpus uteri,Trzon macicy,incidence,2024,2050,7704.0,8350.0,646.0,8.385254413291797,0.3101795426263987,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,CORPUS_UTERI,Corpus uteri,Trzon macicy,mortality,2024,2050,2224.0,2917.0,693.0,31.160071942446045,1.0487237080726075,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,GALLBLADDER,Gallbladder,Pęcherzyk żółciowy,incidence,2024,2050,1094.0,1440.0,346.0,31.62705667276051,1.0625376050057644,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,GALLBLADDER,Gallbladder,Pęcherzyk żółciowy,mortality,2024,2050,773.0,1015.0,242.0,31.306597671410092,1.0530631769752663,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,HODGKIN,Hodgkin lymphoma,Chłoniak Hodgkina,incidence,2024,2050,815.0,664.0,-151.0,-18.52760736196319,-0.7850024957977708,decrease,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,HODGKIN,Hodgkin lymphoma,Chłoniak Hodgkina,mortality,2024,2050,181.0,202.0,21.0,11.602209944751381,0.42308736787675105,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,HYPOPHARYNX,Hypopharynx,Część krtaniowa gardła,incidence,2024,2050,832.0,932.0,100.0,12.01923076923077,0.437494122914317,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
POL,Poland,HYPOPHARYNX,Hypopharynx,Część krtaniowa gardła,mortality,2024,2050,495.0,578.0,83.0,16.767676767676768,0.5979966966481509,increase,demographic_projection,2024,iarc_cancer_tomorrow,GLOBOCAN 2024,projected,number,"Demographic projection, not an observed forecast; baseline rates are held constant unless explicitly adjusted."
