source_id,source_version,evidence_type,geography_level,geography_code,geography_name,year,cancer_code,cancer_label_en,cancer_label_pl,icd_revision,icd_codes,sex,age_start,age_end,age_group_label,measure,metric,risk_basis,standard_population,value,lower_bound,upper_bound,population,coverage_percent,quality_flag,notes,projection_base_year
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,HYPOPHARYNX,Hypopharynx,Część krtaniowa gardła,ICD-10,C12-C13,both,0,125,All ages,incidence,number,,,91464.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,HYPOPHARYNX,Hypopharynx,Część krtaniowa gardła,ICD-10,C12-C13,both,0,125,All ages,incidence,crude_rate,,,1.13,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,HYPOPHARYNX,Hypopharynx,Część krtaniowa gardła,ICD-10,C12-C13,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,0.91,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,HYPOPHARYNX,Hypopharynx,Część krtaniowa gardła,ICD-10,C12-C13,both,0,74,0-74,lifetime_risk,percent,incidence,,0.11,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,OESOPHAGUS,Oesophagus,Przełyk,ICD-10,C15,both,0,125,All ages,incidence,number,,,494320.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,OESOPHAGUS,Oesophagus,Przełyk,ICD-10,C15,both,0,125,All ages,incidence,crude_rate,,,6.09,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,OESOPHAGUS,Oesophagus,Przełyk,ICD-10,C15,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,4.58,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,OESOPHAGUS,Oesophagus,Przełyk,ICD-10,C15,both,0,74,0-74,lifetime_risk,percent,incidence,,0.56,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,STOMACH,Stomach,Żołądek,ICD-10,C16,both,0,125,All ages,incidence,number,,,980286.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,STOMACH,Stomach,Żołądek,ICD-10,C16,both,0,125,All ages,incidence,crude_rate,,,12.08,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,STOMACH,Stomach,Żołądek,ICD-10,C16,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,8.85,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,STOMACH,Stomach,Żołądek,ICD-10,C16,both,0,74,0-74,lifetime_risk,percent,incidence,,1.03,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LIVER,Liver and intrahepatic bile ducts,Wątroba i wewnątrzwątrobowe drogi żółciowe,ICD-10,C22,both,0,125,All ages,incidence,number,,,843045.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LIVER,Liver and intrahepatic bile ducts,Wątroba i wewnątrzwątrobowe drogi żółciowe,ICD-10,C22,both,0,125,All ages,incidence,crude_rate,,,10.39,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LIVER,Liver and intrahepatic bile ducts,Wątroba i wewnątrzwątrobowe drogi żółciowe,ICD-10,C22,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,7.93,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LIVER,Liver and intrahepatic bile ducts,Wątroba i wewnątrzwątrobowe drogi żółciowe,ICD-10,C22,both,0,74,0-74,lifetime_risk,percent,incidence,,0.93,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,GALLBLADDER,Gallbladder,Pęcherzyk żółciowy,ICD-10,C23,both,0,125,All ages,incidence,number,,,126384.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,GALLBLADDER,Gallbladder,Pęcherzyk żółciowy,ICD-10,C23,both,0,125,All ages,incidence,crude_rate,,,1.56,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,GALLBLADDER,Gallbladder,Pęcherzyk żółciowy,ICD-10,C23,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,1.15,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,GALLBLADDER,Gallbladder,Pęcherzyk żółciowy,ICD-10,C23,both,0,74,0-74,lifetime_risk,percent,incidence,,0.13,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,PANCREAS,Pancreas,Trzustka,ICD-10,C25,both,0,125,All ages,incidence,number,,,531318.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,PANCREAS,Pancreas,Trzustka,ICD-10,C25,both,0,125,All ages,incidence,crude_rate,,,6.55,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,PANCREAS,Pancreas,Trzustka,ICD-10,C25,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,4.66,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,PANCREAS,Pancreas,Trzustka,ICD-10,C25,both,0,74,0-74,lifetime_risk,percent,incidence,,0.53,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LARYNX,Larynx,Krtań,ICD-10,C32,both,0,125,All ages,incidence,number,,,193937.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LARYNX,Larynx,Krtań,ICD-10,C32,both,0,125,All ages,incidence,crude_rate,,,2.39,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LARYNX,Larynx,Krtań,ICD-10,C32,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,1.87,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LARYNX,Larynx,Krtań,ICD-10,C32,both,0,74,0-74,lifetime_risk,percent,incidence,,0.23,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LUNG,"Trachea, bronchus and lung","Tchawica, oskrzela i płuco",ICD-10,C33-C34,both,0,125,All ages,incidence,number,,,2637005.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LUNG,"Trachea, bronchus and lung","Tchawica, oskrzela i płuco",ICD-10,C33-C34,both,0,125,All ages,incidence,crude_rate,,,32.49,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LUNG,"Trachea, bronchus and lung","Tchawica, oskrzela i płuco",ICD-10,C33-C34,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,23.94,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,LUNG,"Trachea, bronchus and lung","Tchawica, oskrzela i płuco",ICD-10,C33-C34,both,0,74,0-74,lifetime_risk,percent,incidence,,2.91,,,8116361037.0,,iarc_modelled_snapshot,Cumulative risk to age 74 for incidence; GLOBOCAN modelled snapshot.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,MELANOMA,Melanoma of skin,Czerniak skóry,ICD-10,C43,both,0,125,All ages,incidence,number,,,337969.0,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,MELANOMA,Melanoma of skin,Czerniak skóry,ICD-10,C43,both,0,125,All ages,incidence,crude_rate,,,4.16,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
iarc_globocan_2024,GLOBOCAN 2024,modelled,global,WORLD,World,2024,MELANOMA,Melanoma of skin,Czerniak skóry,ICD-10,C43,both,0,125,All ages,incidence,age_standardised_rate,,World standard population,3.13,,,8116361037.0,,iarc_modelled_snapshot,Independent GLOBOCAN modelled snapshot; do not interpret releases as an observed time trend.,
